name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kollam,2004-04-17,33.4,27.4,30.8,42.3,31.1,36.6,24.7,71.2,0.0,0,0.0,,,,,20.5,301.2,1007.5,33.0,7.8,,,,,2004-04-17T06:13:03,2004-04-17T18:33:22,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-04-18,33.2,26.1,30.3,40.7,26.1,35.5,24.4,71.3,0.0,0,0.0,,,,,22.3,296.3,1007.6,39.7,7.4,,,,,2004-04-18T06:12:36,2004-04-18T18:33:22,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-04-19,33.9,26.4,30.8,43.4,26.4,37.2,25.1,72.3,0.0,0,0.0,,,,,25.9,302.7,1006.6,48.9,7.6,,,,,2004-04-19T06:12:09,2004-04-19T18:33:23,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-04-20,32.5,27.1,30.5,42.5,29.8,37.7,25.6,75.6,0.0,0,0.0,,,,,14.8,271.7,1009.7,66.8,5.7,,,,,2004-04-20T06:11:43,2004-04-20T18:33:24,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-04-21,33.1,26.9,30.0,41.6,30.5,36.9,26.0,79.9,0.3,100,4.17,rain,,,,14.8,274.4,1009.4,78.9,6.0,,,,,2004-04-21T06:11:17,2004-04-21T18:33:25,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-04-22,33.4,24.1,28.5,41.3,24.1,33.1,25.2,82.9,44.0,100,4.17,rain,,,,5.4,270.0,1007.8,88.9,5.4,,,,,2004-04-22T06:10:52,2004-04-22T18:33:27,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-04-23,32.9,24.9,29.6,40.2,24.9,34.9,24.9,76.7,0.0,0,0.0,,,,,9.4,309.9,1007.5,66.9,6.3,,,,,2004-04-23T06:10:27,2004-04-23T18:33:29,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-04-24,32.6,25.9,28.8,40.2,25.9,32.5,24.8,79.9,5.0,100,4.17,rain,,,,24.1,296.4,1007.6,63.8,6.1,,,,,2004-04-24T06:10:03,2004-04-24T18:33:32,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-04-25,32.4,25.2,28.7,38.2,25.2,32.1,24.2,78.2,0.0,0,0.0,,,,,8.5,272.3,1007.4,70.5,5.8,,,,,2004-04-25T06:09:39,2004-04-25T18:33:34,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-04-26,32.1,25.7,29.1,39.5,25.7,33.6,24.7,77.9,0.0,0,0.0,,,,,9.4,270.0,,70.0,7.0,,,,,2004-04-26T06:09:16,2004-04-26T18:33:38,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,43371099999
Kollam,2004-04-27,32.1,23.9,29.2,42.5,23.9,34.0,24.8,78.3,6.0,100,8.33,rain,,,,22.3,284.5,1008.2,83.4,6.8,,,,,2004-04-27T06:08:54,2004-04-27T18:33:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
Kollam,2004-04-28,34.1,23.7,30.2,44.6,23.7,35.4,24.6,73.0,3.0,100,4.17,rain,,,,33.5,301.7,1006.7,64.1,6.8,,,,,2004-04-28T06:08:32,2004-04-28T18:33:45,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-04-29,32.9,24.4,29.0,39.5,24.4,33.4,24.3,76.4,0.9,100,4.17,rain,,,,18.4,308.5,1007.4,71.1,6.0,,,,,2004-04-29T06:08:11,2004-04-29T18:33:50,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-04-30,33.2,23.7,29.2,40.4,23.7,33.2,23.6,72.9,0.0,0,0.0,,,,,24.1,302.2,1006.2,77.6,6.2,,,,,2004-04-30T06:07:50,2004-04-30T18:33:54,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-05-01,32.4,25.7,28.5,41.3,25.7,32.9,24.9,81.3,16.0,100,8.33,rain,,,,18.4,311.7,1006.1,82.0,5.5,,,,,2004-05-01T06:07:31,2004-05-01T18:34:00,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-05-02,31.7,24.7,27.7,40.7,24.7,31.1,24.7,84.5,36.0,100,4.17,rain,,,,14.8,280.4,1005.8,81.5,6.1,,,,,2004-05-02T06:07:11,2004-05-02T18:34:05,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-05-03,29.5,24.1,27.0,35.8,24.1,29.9,24.3,85.6,45.0,100,12.5,rain,,,,14.8,312.3,1004.6,96.8,5.2,,,,,2004-05-03T06:06:53,2004-05-03T18:34:11,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-05-04,29.1,24.4,26.2,35.8,24.4,28.5,25.0,92.9,12.0,100,12.5,rain,,,,7.6,96.2,1001.5,93.3,4.9,,,,,2004-05-04T06:06:35,2004-05-04T18:34:17,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-05-05,31.1,23.9,26.3,39.3,23.9,28.5,24.5,90.3,84.0,100,25.0,rain,,,,16.6,319.4,1004.1,98.0,3.7,,,,,2004-05-05T06:06:18,2004-05-05T18:34:24,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-05-06,27.9,23.2,24.5,32.4,23.2,25.4,23.4,93.9,52.863,100,25.0,rain,,,,16.6,342.2,1003.1,96.9,3.7,,,,,2004-05-06T06:06:02,2004-05-06T18:34:31,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-05-07,32.1,22.1,26.4,38.0,22.1,28.8,23.5,85.0,17.0,100,12.5,rain,,,,14.8,279.7,1005.6,90.0,3.9,,,,,2004-05-07T06:05:46,2004-05-07T18:34:39,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-05-08,32.1,22.4,28.1,39.3,22.4,31.6,23.5,76.8,0.0,0,0.0,,,,,22.3,327.6,1005.3,59.1,6.2,,,,,2004-05-08T06:05:31,2004-05-08T18:34:47,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-05-09,31.2,23.9,28.0,37.1,23.9,31.4,23.5,76.9,0.0,0,0.0,,,,,14.8,275.1,1005.8,57.9,6.2,,,,,2004-05-09T06:05:17,2004-05-09T18:34:56,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-05-10,31.9,25.2,28.2,38.5,25.2,31.8,24.2,79.4,2.0,100,4.17,rain,,,,18.4,313.5,1007.6,57.0,6.5,,,,,2004-05-10T06:05:03,2004-05-10T18:35:04,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43371099999,43372099999"
Kollam,2004-05-11,31.1,26.7,28.8,38.3,26.7,32.8,24.4,77.6,0.0,0,0.0,,,,,14.8,309.5,1007.6,78.0,5.8,,,,,2004-05-11T06:04:50,2004-05-11T18:35:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-05-12,31.5,25.9,28.7,38.2,25.9,32.7,24.5,78.8,0.486,100,8.33,rain,,,,25.9,296.3,1005.8,47.1,5.9,,,,,2004-05-12T06:04:38,2004-05-12T18:35:23,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-05-13,31.9,24.9,28.9,39.1,24.9,32.6,24.0,75.7,0.0,0,0.0,,,,,20.5,307.7,1006.3,33.2,7.2,,,,,2004-05-13T06:04:27,2004-05-13T18:35:33,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-05-14,32.1,25.9,29.1,40.1,25.9,33.7,24.7,78.0,0.0,0,0.0,,,,,17.5,311.0,1005.3,58.5,6.7,,,,,2004-05-14T06:04:17,2004-05-14T18:35:44,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-05-15,29.1,25.7,27.4,35.5,25.7,30.3,25.2,87.9,3.0,100,8.33,rain,,,,9.4,333.2,,83.8,6.3,,,,,2004-05-15T06:04:07,2004-05-15T18:35:54,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,43371099999
Kollam,2004-05-16,30.7,24.9,27.5,37.9,24.9,30.6,25.0,86.7,9.0,100,4.17,rain,,,,7.6,293.4,,72.5,6.0,,,,,2004-05-16T06:03:58,2004-05-16T18:36:05,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,43371099999
Kollam,2004-05-17,31.1,25.4,28.0,38.7,25.4,31.3,24.8,83.2,0.2,100,4.17,rain,,,,11.2,286.3,,73.8,7.0,,,,,2004-05-17T06:03:50,2004-05-17T18:36:17,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,43371099999
Kollam,2004-05-18,30.1,24.4,28.0,36.5,24.4,32.8,25.4,86.1,59.8,100,12.5,rain,,,,18.4,292.1,1009.6,91.5,5.1,,,,,2004-05-18T06:03:42,2004-05-18T18:36:29,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43371099999,43372099999"
Kollam,2004-05-19,31.1,25.7,28.0,38.0,25.7,32.1,25.1,84.9,0.6,100,4.17,rain,,,,14.8,305.6,1008.6,73.0,6.2,,,,,2004-05-19T06:03:36,2004-05-19T18:36:41,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-05-20,26.7,24.1,25.5,26.7,24.1,25.5,24.2,92.3,33.4,100,20.83,rain,,,,11.2,276.1,,88.8,5.0,,,,,2004-05-20T06:03:30,2004-05-20T18:36:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,43371099999
Kollam,2004-05-21,30.1,23.9,27.1,36.9,23.9,30.4,24.8,87.5,11.6,100,8.33,rain,,,,11.2,307.0,1008.8,84.6,5.0,,,,,2004-05-21T06:03:25,2004-05-21T18:37:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-05-22,30.1,25.1,27.8,37.1,25.1,31.4,24.9,84.8,10.0,100,4.17,rain,,,,22.3,322.4,1007.4,75.0,5.2,,,,,2004-05-22T06:03:20,2004-05-22T18:37:19,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43371099999,43372099999"
Kollam,2004-05-23,29.2,24.7,26.6,33.3,24.7,27.7,22.5,80.3,0.4,100,4.17,rain,,,,14.8,321.4,1008.1,86.7,7.0,,,,,2004-05-23T06:03:17,2004-05-23T18:37:33,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43371099999,43372099999"
Kollam,2004-05-24,31.2,25.1,28.0,36.4,25.1,31.4,24.1,80.0,0.097,100,4.17,rain,,,,18.4,293.4,1010.1,68.9,6.5,,,,,2004-05-24T06:03:14,2004-05-24T18:37:46,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-05-25,30.7,24.1,27.8,36.4,24.1,30.6,23.8,79.7,4.0,100,4.17,rain,,,,14.8,297.0,1010.4,67.0,6.5,,,,,2004-05-25T06:03:12,2004-05-25T18:38:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-05-26,30.7,24.7,27.3,38.3,24.7,29.8,24.7,86.4,0.4,100,4.17,rain,,,,11.2,292.4,,82.5,7.0,,,,,2004-05-26T06:03:10,2004-05-26T18:38:14,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,43371099999
Kollam,2004-05-27,27.4,23.1,25.3,30.7,23.1,26.0,23.7,91.1,22.6,100,8.33,rain,,,,16.6,297.8,1010.2,96.7,5.1,,,,,2004-05-27T06:03:09,2004-05-27T18:38:29,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43371099999,43372099999"
Kollam,2004-05-28,30.1,24.7,27.9,37.3,24.7,31.8,24.7,82.9,0.0,0,0.0,,,,,18.4,286.6,1008.9,73.4,6.5,,,,,2004-05-28T06:03:10,2004-05-28T18:38:43,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-05-29,30.1,25.4,27.7,36.9,25.4,31.1,24.9,85.2,0.0,0,0.0,,,,,16.6,300.1,1008.3,66.6,6.1,,,,,2004-05-29T06:03:10,2004-05-29T18:38:58,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-05-30,31.7,24.7,27.9,37.3,24.7,31.2,24.4,82.1,0.1,100,4.17,rain,,,,22.3,288.8,1008.8,73.8,6.1,,,,,2004-05-30T06:03:12,2004-05-30T18:39:13,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
Kollam,2004-05-31,30.7,25.1,28.2,36.7,25.1,31.7,24.7,82.0,0.0,0,0.0,,,,,18.4,304.0,1009.3,62.4,6.7,,,,,2004-05-31T06:03:14,2004-05-31T18:39:28,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-01,31.1,25.1,27.7,37.4,25.1,30.4,24.2,81.5,0.0,0,0.0,,,,,11.2,303.2,1010.0,64.5,6.4,,,,,2004-06-01T06:03:17,2004-06-01T18:39:43,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-02,30.6,25.1,27.9,37.2,25.1,31.0,24.7,83.0,4.7,100,8.33,rain,,,,18.4,293.5,1009.7,69.4,7.0,,,,,2004-06-02T06:03:20,2004-06-02T18:39:58,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-06-03,29.9,22.7,25.5,36.4,22.7,26.8,23.5,89.0,44.0,100,20.83,rain,,,,9.4,273.7,,87.5,5.0,,,,,2004-06-03T06:03:24,2004-06-03T18:40:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,43371099999
Kollam,2004-06-04,30.7,23.7,27.2,36.3,23.7,29.9,23.3,79.6,0.2,100,4.17,rain,,,,14.8,321.0,1009.5,62.8,6.2,,,,,2004-06-04T06:03:29,2004-06-04T18:40:29,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-06-05,29.4,23.7,25.0,33.8,23.7,25.5,23.1,89.6,25.0,100,16.67,rain,,,,11.2,325.8,1011.9,95.6,4.3,,,,,2004-06-05T06:03:34,2004-06-05T18:40:45,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-06-06,29.7,23.1,26.4,33.5,23.1,28.4,22.5,79.8,3.0,100,4.17,rain,,,,22.3,308.5,1009.7,81.3,6.5,,,,,2004-06-06T06:03:40,2004-06-06T18:41:00,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-06-07,28.1,23.1,24.9,31.8,23.1,25.6,23.0,89.3,8.948,100,12.5,rain,,,,9.4,333.5,1010.0,93.0,4.6,,,,,2004-06-07T06:03:47,2004-06-07T18:41:16,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-06-08,30.4,23.1,25.7,36.3,23.1,26.8,23.0,85.7,2.0,100,4.17,rain,,,,9.4,327.7,,85.0,13.3,,,,,2004-06-08T06:03:54,2004-06-08T18:41:31,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,43371099999
Kollam,2004-06-09,29.1,24.1,25.3,34.0,24.1,25.9,23.5,89.7,27.0,100,16.67,rain,,,,9.4,352.8,1010.2,81.1,5.2,,,,,2004-06-09T06:04:02,2004-06-09T18:41:47,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-06-10,29.1,23.7,25.6,34.0,23.7,26.4,23.5,88.7,7.0,100,4.17,rain,,,,9.4,313.3,1008.6,91.1,6.0,,,,,2004-06-10T06:04:10,2004-06-10T18:42:02,0.75,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-06-11,29.1,23.9,26.2,34.3,23.9,27.9,23.9,87.7,0.2,100,4.17,rain,,,,5.4,310.5,,83.8,6.0,,,,,2004-06-11T06:04:19,2004-06-11T18:42:17,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,43371099999
Kollam,2004-06-12,29.9,24.2,25.6,37.4,24.2,26.4,24.1,91.5,16.8,100,16.67,rain,,,,7.6,299.1,1008.1,98.9,5.1,,,,,2004-06-12T06:04:28,2004-06-12T18:42:32,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-06-13,29.9,24.1,26.5,37.4,24.1,28.2,24.2,87.8,19.0,100,12.5,rain,,,,18.4,297.2,1008.6,87.2,5.1,,,,,2004-06-13T06:04:38,2004-06-13T18:42:48,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-06-14,30.1,24.7,27.5,37.3,24.7,31.2,25.1,87.3,5.1,100,8.33,rain,,,,14.8,285.9,1007.6,88.8,5.8,,,,,2004-06-14T06:04:48,2004-06-14T18:43:02,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-06-15,29.9,25.1,27.7,37.9,25.1,31.8,25.4,87.8,7.9,100,8.33,rain,,,,11.2,269.7,1008.3,60.5,6.1,,,,,2004-06-15T06:04:59,2004-06-15T18:43:17,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-06-16,29.2,24.1,26.0,36.1,24.1,27.4,24.4,91.4,10.0,100,12.5,rain,,,,13.0,289.2,1009.7,88.0,5.6,,,,,2004-06-16T06:05:10,2004-06-16T18:43:32,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-06-17,28.1,23.9,26.7,33.7,23.9,29.0,24.6,88.5,28.0,100,16.67,rain,,,,11.2,285.4,1008.4,91.3,3.7,,,,,2004-06-17T06:05:22,2004-06-17T18:43:46,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-06-18,30.1,25.2,27.6,37.6,25.2,31.0,25.0,86.3,4.966,100,8.33,rain,,,,18.4,289.1,1010.4,86.3,5.6,,,,,2004-06-18T06:05:34,2004-06-18T18:44:00,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-06-19,30.1,24.7,28.1,36.3,24.7,31.9,24.5,81.2,3.0,100,4.17,rain,,,,20.5,294.7,1009.5,80.9,5.9,,,,,2004-06-19T06:05:46,2004-06-19T18:44:13,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43371099999,43372099999"
Kollam,2004-06-20,30.3,24.9,27.9,35.8,24.9,31.2,24.4,81.7,0.0,0,0.0,,,,,27.7,305.2,1010.8,71.0,5.8,,,,,2004-06-20T06:05:59,2004-06-20T18:44:27,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-21,30.7,25.0,27.7,35.4,25.0,30.5,23.7,79.3,0.0,0,0.0,,,,,25.9,309.8,1011.8,64.5,5.5,,,,,2004-06-21T06:06:11,2004-06-21T18:44:40,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-22,31.2,24.4,27.0,36.0,24.4,29.2,23.9,83.6,0.0,0,0.0,,,,,18.7,316.7,1012.0,50.4,5.4,,,,,2004-06-22T06:06:25,2004-06-22T18:44:53,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-23,30.0,24.9,27.6,35.3,24.9,30.6,24.0,81.0,0.0,0,0.0,,,,,18.4,296.3,1010.3,44.4,5.6,,,,,2004-06-23T06:06:38,2004-06-23T18:45:05,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-24,30.1,24.4,27.7,35.2,24.4,30.8,24.0,80.5,0.0,0,0.0,,,,,27.7,300.1,1011.0,47.5,5.8,,,,,2004-06-24T06:06:52,2004-06-24T18:45:17,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-25,30.4,25.1,27.6,36.3,25.1,30.5,24.0,81.5,0.0,0,0.0,,,,,25.9,304.2,1010.9,50.0,5.9,,,,,2004-06-25T06:07:06,2004-06-25T18:45:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-26,31.4,24.7,27.4,36.9,24.7,29.6,23.3,79.3,0.0,0,0.0,,,,,18.4,308.7,1010.4,40.0,5.5,,,,,2004-06-26T06:07:20,2004-06-26T18:45:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-27,30.3,24.7,27.6,35.1,24.7,29.8,21.9,71.8,0.0,0,0.0,,,,,24.1,311.9,1010.5,42.8,6.4,,,,,2004-06-27T06:07:34,2004-06-27T18:45:50,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-06-28,29.1,24.1,25.7,34.3,24.1,26.6,23.8,89.6,15.2,100,16.67,rain,,,,11.2,328.8,1011.4,92.0,5.7,,,,,2004-06-28T06:07:48,2004-06-28T18:46:00,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-06-29,28.4,24.1,26.0,33.4,24.1,27.2,24.3,90.6,9.242,100,12.5,rain,,,,5.4,320.0,1010.7,87.0,5.5,,,,,2004-06-29T06:08:03,2004-06-29T18:46:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-06-30,29.7,24.1,26.7,36.0,24.1,28.8,23.9,85.2,9.0,100,12.5,rain,,,,22.3,305.2,1009.1,70.8,6.1,,,,,2004-06-30T06:08:17,2004-06-30T18:46:18,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-07-01,30.1,24.6,27.7,37.6,24.6,31.2,24.3,81.9,0.0,0,0.0,,,,,18.4,303.0,1010.2,71.4,5.6,,,,,2004-07-01T06:08:32,2004-07-01T18:46:27,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-07-02,26.1,24.9,25.5,26.1,24.9,25.5,24.3,93.4,6.0,100,8.33,rain,,,,9.4,320.0,,82.5,5.5,,,,,2004-07-02T06:08:47,2004-07-02T18:46:35,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,43371099999
Kollam,2004-07-03,29.1,24.1,26.1,33.3,24.1,27.4,23.6,86.8,9.0,100,8.33,rain,,,,18.4,309.9,1007.3,94.1,4.3,,,,,2004-07-03T06:09:01,2004-07-03T18:46:42,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-07-04,30.4,24.1,27.9,35.5,24.1,30.9,23.5,77.3,0.0,0,0.0,,,,,18.4,308.1,1007.0,61.8,6.4,,,,,2004-07-04T06:09:16,2004-07-04T18:46:49,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
Kollam,2004-07-05,30.2,25.1,27.3,36.3,25.1,29.8,24.1,82.8,1.0,100,4.17,rain,,,,18.7,304.2,1007.5,60.9,6.1,,,,,2004-07-05T06:09:31,2004-07-05T18:46:55,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43371099999,43372099999"
Kollam,2004-07-06,30.1,24.7,27.2,36.3,24.7,29.5,23.8,82.6,12.0,100,4.17,rain,,,,20.5,295.2,1008.4,79.7,6.1,,,,,2004-07-06T06:09:45,2004-07-06T18:47:00,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-07-07,28.1,24.1,26.2,32.8,24.1,27.8,24.0,87.8,23.555,100,8.33,rain,,,,14.8,317.8,1008.5,92.8,4.1,,,,,2004-07-07T06:10:00,2004-07-07T18:47:05,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43371099999,43372099999"
Kollam,2004-07-08,29.4,24.4,26.4,34.7,24.4,28.1,24.2,87.9,6.76,100,4.17,rain,,,,13.0,294.9,1008.7,84.5,5.4,,,,,2004-07-08T06:10:14,2004-07-08T18:47:09,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
Kollam,2004-07-09,27.1,24.1,25.5,30.2,24.1,26.3,23.6,89.4,34.0,100,12.5,rain,,,,22.3,328.5,1008.3,94.2,5.2,,,,,2004-07-09T06:10:28,2004-07-09T18:47:13,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
Kollam,2004-07-10,29.1,23.1,26.4,34.0,23.1,28.2,23.4,84.0,0.1,100,4.17,rain,,,,14.8,316.0,1008.8,76.7,5.3,,,,,2004-07-10T06:10:43,2004-07-10T18:47:15,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43371099999,43372099999"
Kollam,2004-07-11,30.1,24.1,26.5,35.2,24.1,27.9,22.8,81.0,0.0,0,0.0,,,,,18.4,308.9,1008.8,75.0,5.7,,,,,2004-07-11T06:10:57,2004-07-11T18:47:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
